anime_id,title,anime_url,anime_img,episodes,votes,rate,genres,rate_1,rate_2,rate_3,rate_4,rate_5,genre_action,genre_adventure,genre_comedy,genre_drama,genre_family,genre_fantasy,genre_food,genre_harem,genre_historical,genre_horror,genre_idols,genre_isekai,genre_jdrama,genre_magical girls,genre_martial arts,genre_mecha,genre_music,genre_mystery,genre_post-apocalyptic,genre_romance,genre_sci-fi,genre_seinen,genre_sgdrama,genre_shojo,genre_shonen,genre_slice of life,genre_sports,genre_supernatural,genre_thriller
640,TO BE HERO,https://www.crunchyroll.com/to-be-hero,https://img1.ak.crunchyroll.com/i/spire2/74c65447f9023cae095caa692569f80b1475652196_full.jpg,12,38,4.53,action|comedy|fantasy|supernatural,1,0,2,10,25,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
641,Our love has always been 10 centimeters apart.,https://www.crunchyroll.com/our-love-has-always-been-10-centimeters-apart,https://img1.ak.crunchyroll.com/i/spire3/a781ab95794a8b38745afed79e6814b51511309159_full.jpg,6,38,4.5,drama|romance,0,1,3,10,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
642,Hayate the Combat Butler!,https://www.crunchyroll.com/hayate-the-combat-butler,https://img1.ak.crunchyroll.com/i/spire2/c643f18fac9cc0f220c4cf797ef011981529088081_full.jpg,24,38,4.29,action|comedy|harem|romance|slice of life,1,2,3,11,21,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
643,Clean Freak! Aoyama kun,https://www.crunchyroll.com/clean-freak-aoyama-kun,https://img1.ak.crunchyroll.com/i/spire1/831b6fa67962b190279f49096c7455d21499729866_full.jpg,12,38,3.58,comedy|slice of life|sports,5,4,8,6,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
644,"RErideD - Derrida, who leaps through time",https://www.crunchyroll.com/rerided-derrida-who-leaps-through-time,https://img1.ak.crunchyroll.com/i/spire3/52af57c1f5f6696931d1b630746c9c631537578221_full.jpg,12,38,2.97,action|drama|post-apocalyptic|sci-fi|seinen,4,8,14,9,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
645,Natsume Yuujinchou 6,https://www.crunchyroll.com/natsume-yujin-cho-6,https://img1.ak.crunchyroll.com/i/spire2/d543ac6e44978996d0a2103c3e5f6bab1491904820_full.jpg,13,37,4.97,drama|fantasy|slice of life|supernatural,0,0,0,1,36,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
646,MOBILE SUIT GUNDAM 00,https://www.crunchyroll.com/mobile-suit-gundam-00,https://img1.ak.crunchyroll.com/i/spire1/07074b150c56e91b313f93b8b246c0451489010084_full.jpg,50,37,4.7,action|mecha|sci-fi,0,0,3,5,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
647,WATATEN!: an Angel Flew Down to Me,https://www.crunchyroll.com/wataten-an-angel-flew-down-to-me,https://img1.ak.crunchyroll.com/i/spire4/9276c447dd402676e10ca7e151073c9f1546895630_full.jpg,13,37,4.59,comedy|slice of life,0,1,3,6,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
648,Sanrio Boys,https://www.crunchyroll.com/sanrio-boys,https://img1.ak.crunchyroll.com/i/spire4/d2933cab9aed645c40ecb2704f767a3b1515204685_full.jpg,12,37,4.41,comedy|shojo|slice of life,0,2,5,6,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
649,Magimoji Rurumo,https://www.crunchyroll.com/magimoji-rurumo,https://img1.ak.crunchyroll.com/i/spire4/002993d33e4885a21359e4bffdef6ebe1405117867_full.jpg,14,37,4.35,comedy|supernatural,2,0,3,10,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
650,Hakuoki Reimeiroku,https://www.crunchyroll.com/hakuoki-reimeiroku,https://img1.ak.crunchyroll.com/i/spire3/0805670912bb028b4201de3e78bf1a011341862438_full.jpg,12,37,4.32,,2,0,5,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,Day Break Illusion,https://www.crunchyroll.com/day-break-illusion,https://img1.ak.crunchyroll.com/i/spire3/992b4f4ee6bab29dc70b1c33bb5de5361372814618_full.jpg,13,37,4.16,action|fantasy|magical girls,3,1,4,8,21,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,Celestial Method,https://www.crunchyroll.com/celestial-method,https://img1.ak.crunchyroll.com/i/spire2/164d97b9af160c45490fc037e89ef38f1412274357_full.jpg,13,37,4.11,fantasy|slice of life,2,3,3,10,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
653,Yuuna and the Haunted Hot Springs,https://www.crunchyroll.com/yuuna-and-the-haunted-hot-springs,https://img1.ak.crunchyroll.com/i/spire1/77c2f675aee836fbe79393b88c5771541531525457_full.jpg,12,37,3.89,comedy|harem|shonen|supernatural,3,2,7,9,16,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
654,Katsugeki TOUKEN RANBU,https://www.crunchyroll.com/katsugeki-touken-ranbu,https://img1.ak.crunchyroll.com/i/spire1/0eceb5e875bf8a87799d16abe43ed1701500429555_full.jpg,13,37,3.81,action|fantasy|historical,3,8,3,2,21,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,Room Mate,https://www.crunchyroll.com/room-mate,https://img1.ak.crunchyroll.com/i/spire4/1404ad50bf681b51f11b7e0f98021d0e1491959166_full.jpg,12,37,2.54,harem|romance|slice of life,13,6,9,3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
656,Today's Menu for the Emiya Family,https://www.crunchyroll.com/todays-menu-for-the-emiya-family,https://img1.ak.crunchyroll.com/i/spire3/54255df186d579c2dfff7c25db0c49da1516840634_full.jpg,13,36,4.83,seinen|slice of life,0,0,0,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
657,Angolmois: Record of Mongol Invasion,https://www.crunchyroll.com/angolmois-record-of-mongol-invasion,https://img1.ak.crunchyroll.com/i/spire4/d1f8c8e2e69a243941477189070f4a9c1531281549_full.jpg,12,36,4.61,action|historical,0,1,2,7,26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,GeGeGe no Kitaro,https://www.crunchyroll.com/gegege-no-kitaro,https://img1.ak.crunchyroll.com/i/spire2/24269b54d7f7d67f03c99fdd8c405ddd1522538962_full.jpg,95,36,4.44,action|adventure|comedy|fantasy|shonen|supernatural,2,2,0,6,26,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
659,Fastest Finger First,https://www.crunchyroll.com/fastest-finger-first,https://img1.ak.crunchyroll.com/i/spire1/27cc90a73f5954ddcaed89713b3949e21499190589_full.jpg,12,36,3.89,comedy|seinen|sports,1,9,3,3,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
660,MEGANEBU!,https://www.crunchyroll.com/meganebu,https://img1.ak.crunchyroll.com/i/spire2/43afd345244295e98be85e29c46ec8891380408163_full.jpg,12,36,3.64,comedy|slice of life,2,7,6,8,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
661,Komori-san Can't Decline!,https://www.crunchyroll.com/komori-san-cant-decline,https://img1.ak.crunchyroll.com/i/spire4/602bc1d131fb53b93afc94c1f6a32dd91444072546_full.jpg,13,36,3.33,comedy|slice of life,3,4,14,8,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
662,Joshi Kausei,https://www.crunchyroll.com/joshi-kausei,https://img1.ak.crunchyroll.com/i/spire3/fa1ecb900e0aba66d36e861897c54d091554507891_full.jpg,12,36,3.25,comedy|slice of life,6,5,7,10,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
663,Darwin's Game,https://www.crunchyroll.com/darwins-game,https://img1.ak.crunchyroll.com/i/spire2/feb9b93904dba761c285970ce6d6ab111580259326_full.jpg,6,35,4.86,,0,0,1,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,Chio's School Road,https://www.crunchyroll.com/chios-school-road,https://img1.ak.crunchyroll.com/i/spire1/5cac94f398c59ca3582fd5c8a75baed71530854171_full.jpg,12,35,4.8,comedy|slice of life,0,0,2,3,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
665,Date A Live,https://www.crunchyroll.com/date-a-live,https://img1.ak.crunchyroll.com/i/spire2/6d4b2fe18a47244aadc08aa5e18e520a1525813049_full.jpg,12,35,4.43,action|comedy|drama|fantasy|harem|romance|sci-fi,1,2,3,4,25,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
666,Amanchu!,https://www.crunchyroll.com/amanchu,https://img1.ak.crunchyroll.com/i/spire3/da61b109ab40bc4dba1716506a3ce68a1467925674_full.jpg,25,35,4.37,comedy|slice of life,1,1,4,7,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
667,Fan Service,https://www.crunchyroll.com/fan-service,https://img1.ak.crunchyroll.com/i/spire2/e5077ede8e72aeea6b3a26a577a58d301532027825_full.jpg,12,35,4.17,,6,1,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,Holy Knight,https://www.crunchyroll.com/holy-knight,https://img1.ak.crunchyroll.com/i/spire2/92a4fcd140cc8352324b5f3c645311b51424289599_full.jpg,12,35,2.57,drama|fantasy|harem|seinen|supernatural,15,6,2,3,9,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
669,Time Taxi,https://www.crunchyroll.com/time-taxi,https://img1.ak.crunchyroll.com/i/spire1/3b7c51819146ee8774593420af7ba9191415919976_full.jpg,12,34,4.85,,0,0,0,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,GTO,https://www.crunchyroll.com/gto,https://img1.ak.crunchyroll.com/i/spire1/acf6b6b0c1257f3802a4845f3e9d07a31404833166_full.jpg,12,34,4.62,comedy,1,1,1,4,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,Nyanko Days,https://www.crunchyroll.com/nyanko-days,https://img1.ak.crunchyroll.com/i/spire1/48e295d4460096cb1b92df033cf4cdaa1483867952_full.jpg,12,34,4.38,comedy|slice of life,1,1,4,6,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
672,"How clumsy you are, Miss Ueno.",https://www.crunchyroll.com/how-clumsy-you-are-miss-ueno,https://img1.ak.crunchyroll.com/i/spire3/2d83bbacc620c50d247bf32535c6c4321549092677_full.jpg,12,34,4.35,comedy|romance|seinen,0,2,3,10,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
673,Hakuoki Season 1,https://www.crunchyroll.com/hakuoki-season-1,https://img1.ak.crunchyroll.com/i/spire2/c7f6cd191bd7f339659e4ae32ad796ee1353540610_full.jpg,12,34,4.18,,1,2,4,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,Anne-Happy,https://www.crunchyroll.com/anne-happy,https://img1.ak.crunchyroll.com/i/spire3/b00a7ac00ad404de0104ac1133d34ebf1458598720_full.jpg,12,34,4.12,comedy|slice of life,0,4,3,12,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
675,GRANBELM,https://www.crunchyroll.com/granbelm,https://img1.ak.crunchyroll.com/i/spire3/458efa8da0fc57b809b9e45eddaf9c561564607491_full.jpg,13,34,3.94,mecha,4,2,3,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
676,Garakowa -Restore the World-,https://www.crunchyroll.com/garakowa-restore-the-world-,https://img1.ak.crunchyroll.com/i/spire2/535ac1b5cd5c1f1072739e1863a6f1171449534391_full.jpg,3,34,3.82,drama|sci-fi,0,5,8,9,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
677,MOBILE SUIT GUNDAM UNICORN RE:0096,https://www.crunchyroll.com/mobile-suit-gundam-unicorn-re0096,https://img1.ak.crunchyroll.com/i/spire1/118cbf9283ae293482f50929444cd2821459548131_full.jpg,22,34,3.62,action|mecha|sci-fi,5,3,5,8,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
678,Trickster,https://www.crunchyroll.com/trickster,https://img1.ak.crunchyroll.com/i/spire3/2b69aea627e006713d0cabf6b137bc531483473077_full.jpg,12,34,3.26,,4,8,6,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,Star Blazers: Space Battleship Yamato,https://www.crunchyroll.com/star-blazers-space-battleship-yamato,https://img1.ak.crunchyroll.com/i/spire1/d9ca6060742eea3ed04ea37dda6795901510172280_full.jpg,12,33,4.7,,1,0,1,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,Utakoi,https://www.crunchyroll.com/utakoi,https://img1.ak.crunchyroll.com/i/spire3/157baf2d561a600b0581c07d8d509e281342037824_full.jpg,13,33,4.64,drama|historical|romance,1,0,1,6,25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
681,Nobunaga Concerto (Drama),https://www.crunchyroll.com/nobunaga-concerto-drama,https://img1.ak.crunchyroll.com/i/spire1/850babcabe70590afcac5c8e7b4557111428628112_full.jpg,12,33,4.61,,0,2,2,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,Lord El-Melloi II's Case Files {Rail Zeppelin} Grace note,https://www.crunchyroll.com/lord-el-melloi-iis-case-files-rail-zeppelin-grace-note,https://img1.ak.crunchyroll.com/i/spire2/127eca8cda95be215f1c562562f72d5d1546269591_full.jpg,14,33,4.58,fantasy|mystery|supernatural,1,0,1,8,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
683,Harukana Receive,https://www.crunchyroll.com/harukana-receive,https://img1.ak.crunchyroll.com/i/spire2/0bb2e9ba6cee0d7597b046035ac15ea61530858781_full.jpg,12,33,4.42,drama|sports,0,1,5,6,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
684,DOUBLE DECKER! DOUG & KIRILL,https://www.crunchyroll.com/double-decker-doug-kirill,https://img1.ak.crunchyroll.com/i/spire4/948a0b2f3711ac4eda455fb9652063eb1535865511_full.jpg,16,33,4.3,action|drama|sci-fi|seinen,0,2,3,11,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
685,Fafner Exodus,https://www.crunchyroll.com/fafner-exodus,https://img1.ak.crunchyroll.com/i/spire1/9e47bfb83c75f3e1472c4db3c66a3c441420860641_full.jpg,26,33,4.18,action|adventure|mecha|sci-fi,4,1,1,6,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
686,Children of Ether,https://www.crunchyroll.com/children-of-ether,https://img1.ak.crunchyroll.com/i/spire2/fb8356c5eadc218375f03aad6901e67c1501024811_full.jpg,1,33,4.12,action|adventure|seinen,2,2,3,9,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
687,Fate/Grand Order ‐First Order‐,https://www.crunchyroll.com/fategrand-order-first-order,https://img1.ak.crunchyroll.com/i/spire3/6a9b9b6ea239be382481eda83c354c761483176773_full.jpg,1,33,3.55,action|fantasy|supernatural,5,2,5,12,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
688,URAHARA,https://www.crunchyroll.com/urahara,https://img1.ak.crunchyroll.com/i/spire1/ebe36ac6ee6e6b5fdce5df70a96aa49a1507099342_full.jpg,12,33,3.39,action|adventure|comedy|sci-fi|slice of life,6,4,4,9,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
689,Sparrow's Hotel,https://www.crunchyroll.com/sparrows-hotel,https://img1.ak.crunchyroll.com/i/spire4/11c125c38f606f32e366b7e11be746361364596545_full.jpg,12,33,3.18,action|comedy|seinen|slice of life,8,3,4,11,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
690,Dances with the Dragons,https://www.crunchyroll.com/dances-with-the-dragons,https://img1.ak.crunchyroll.com/i/spire3/d55d9158bab31105141e8cd25d86f5ad1522947538_full.jpg,12,33,2.7,action|fantasy,9,6,6,10,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,BROTHERHOOD FINAL FANTASY XV,https://www.crunchyroll.com/brotherhood-final-fantasy-xv,https://img1.ak.crunchyroll.com/i/spire3/1d18f6818959fd8a3c0869919572a0ad1459475805_full.jpg,5,32,4.88,action|drama|fantasy,0,0,1,2,29,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,Young Black Jack,https://www.crunchyroll.com/young-black-jack,https://img1.ak.crunchyroll.com/i/spire1/2d4b44b152d165887221110745fba3601443819850_full.jpg,12,32,4.38,drama|historical|seinen|thriller,1,1,1,11,18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
693,Meiji Tokyo Renka,https://www.crunchyroll.com/meiji-tokyo-renka,https://img1.ak.crunchyroll.com/i/spire4/ef6f1771e7b4e985bd65544121f3c1231546987212_full.jpg,12,32,4.25,drama|historical|isekai|supernatural,2,1,2,9,18,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
694,Galilei Donna,https://www.crunchyroll.com/galilei-donna,https://img1.ak.crunchyroll.com/i/spire3/7b6eb5d137311493e569d076ff803c781380754792_full.jpg,11,32,3.41,action|adventure|drama|mystery|sci-fi,1,6,11,7,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
695,Momo Kyun Sword,https://www.crunchyroll.com/momo-kyun-sword,https://img1.ak.crunchyroll.com/i/spire4/fdaae847bf04501daad0ab5af7f0a50c1404853359_full.jpg,12,32,3.31,action|adventure|fantasy,5,4,6,10,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,Love To-LIE-Angle,https://www.crunchyroll.com/love-to-lie-angle,https://img1.ak.crunchyroll.com/i/spire2/7a9d78a444da351aee6949717b4d57a91522805191_full.jpg,12,32,3.31,comedy|romance,5,3,9,7,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
697,CHRONOS RULER,https://www.crunchyroll.com/chronos-ruler,https://img1.ak.crunchyroll.com/i/spire1/7565f57c352ae7b1a8ef17738153309f1499455994_full.jpg,13,32,3.22,action|drama|fantasy,6,5,5,8,8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,Yotsuiro Biyori,https://www.crunchyroll.com/yotsuiro-biyori,https://img1.ak.crunchyroll.com/i/spire1/ee5d1e2e972db91abfdd90284c8b74351523301700_full.jpg,12,31,4.9,comedy|slice of life,0,0,0,3,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
699,The Familiar of Zero,https://www.crunchyroll.com/zero-no-tsukaima,https://img1.ak.crunchyroll.com/i/spire3/896ea148297d3f7aeb12bd02463326ec1399425303_full.jpg,13,31,4.61,comedy|fantasy|harem|seinen,0,1,1,7,22,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,Fushigi Yugi,https://www.crunchyroll.com/fushigi-yugi,https://img1.ak.crunchyroll.com/i/spire4/7148a1f928d77c7f29a2d23fa62fb2ad1455652369_full.jpg,12,31,4.39,adventure|drama|fantasy|isekai|romance|shojo,2,0,3,5,21,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
701,Comical Psychosomatic Medicine,https://www.crunchyroll.com/comical-psychosomatic-medicine,https://img1.ak.crunchyroll.com/i/spire4/0c4e3d1966f490d1fd02a86e88dbbf8a1423784130_full.jpg,20,31,4.06,comedy|slice of life,1,1,5,12,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
702,Brave Witches,https://www.crunchyroll.com/brave-witches,https://img1.ak.crunchyroll.com/i/spire2/797ea957308ea96dc188d24d11579fe41480964961_full.jpg,12,31,4.03,action|sci-fi,2,1,5,9,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
703,Caligula,https://www.crunchyroll.com/caligula,https://img1.ak.crunchyroll.com/i/spire4/656934f99424fbd310f768a90a742f611529094876_full.jpg,12,31,3.52,action|sci-fi,5,3,6,5,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
704,Frankenstein Family,https://www.crunchyroll.com/frankenstein-family,https://img1.ak.crunchyroll.com/i/spire2/8a9ceb3552ead9dc55d855b1c20e1ff71536179512_full.jpg,12,31,2.84,sci-fi|slice of life,7,8,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
705,Between the Sky and Sea,https://www.crunchyroll.com/between-the-sky-and-sea,https://img1.ak.crunchyroll.com/i/spire2/8588cf259d64d48b9064ce95826c76e71538571389_full.jpg,12,31,2.35,adventure|sci-fi|slice of life,15,4,4,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
706,Natsume Yuujinchou 5,https://www.crunchyroll.com/natsume-yujin-cho-5,https://img1.ak.crunchyroll.com/i/spire2/73da2bc04fa3c225e8eea933982993a61475602593_full.jpg,14,30,4.9,adventure|drama|slice of life|supernatural,0,0,1,1,28,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
707,Eureka Seven,https://www.crunchyroll.com/eureka-seven,https://img1.ak.crunchyroll.com/i/spire1/0c9ef07ae31b11cb4e9c1548dc2ea82b1498160894_full.jpg,12,30,4.87,adventure|drama|mecha|romance|sci-fi,0,0,1,2,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
708,BanG Dream!,https://www.crunchyroll.com/bang-dream,https://img1.ak.crunchyroll.com/i/spire2/64e590d9c0027bdfdec7f2d8b80c264a1485143598_full.jpg,26,30,4.47,comedy|music,1,1,1,7,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
709,"Stella Women’s Academy, High School Division Class C3",https://www.crunchyroll.com/stella-womens-academy-high-school-division-class-c3,https://img1.ak.crunchyroll.com/i/spire1/e6d6866e542898996a7bddd6b80456541372790730_full.jpg,12,30,4.23,action|comedy|drama|shonen|slice of life|sports,0,1,6,8,15,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
710,Dagashi Kashi,https://www.crunchyroll.com/dagashi-kashi,https://img1.ak.crunchyroll.com/i/spire1/7aabc984a9c19707e7055e24eba593681452427810_full.jpg,12,30,4.2,comedy|romance|slice of life,1,2,1,12,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
711,Mobile Suit Gundam Seed,https://www.crunchyroll.com/mobile-suit-gundam-seed,https://img1.ak.crunchyroll.com/i/spire4/c265885a770bdcdf946f88bc7be14be11495662659_full.jpg,48,30,4.13,action|mecha|sci-fi,3,1,4,3,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
712,Akiba's Trip The Animation,https://www.crunchyroll.com/akibas-trip-the-animation,https://img1.ak.crunchyroll.com/i/spire1/ec2174d3d3bbbaf89b9befe47e9883ad1483520772_full.jpg,12,30,4.03,action|comedy|supernatural,3,1,2,10,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
713,Mobile Suit Gundam Wing,https://www.crunchyroll.com/mobile-suit-gundam-wing,https://img1.ak.crunchyroll.com/i/spire4/12c4005cf97b95e149e841d1a3a6bbe11490302419_full.jpg,49,30,3.9,action|mecha|sci-fi,1,4,5,7,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
714,Danchigai,https://www.crunchyroll.com/danchigai,https://img1.ak.crunchyroll.com/i/spire3/03562ac02cc553a6cbab7a7c66d0f9f01436460065_full.jpg,12,30,3.9,comedy|slice of life,0,4,8,5,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
715,Wish Upon the Pleiades,https://www.crunchyroll.com/wish-upon-the-pleiades,https://img1.ak.crunchyroll.com/i/spire3/f297155beaec0e5f1ed091f6ed5d617c1568071180_full.jpg,12,30,3.63,action|drama|fantasy|magical girls|sci-fi,3,3,4,12,8,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
